,rel_hum,sp_hum,abs_hum,u_wind,v_wind,temp
5663,58.0,0.00198,2.1479827109,1.2,1.6,269.3
5664,53.0,0.0025,2.6330280636,6.8,2.5,273.5
5665,62.0,0.0021,2.29611944958,1.6,-0.3,269.3
5666,69.0,0.00209,2.31151848916,1.7,1.9,267.9
5667,68.0,0.00195,2.16561802813,-0.8,1.4,267.2
5668,77.0,0.00275,2.99691905579,2.6,3.6,270.0
5669,85.0,0.00296,3.19301591622,-3.5,2.0,269.5
5670,85.0,0.00283,3.0812911376,-5.0,-0.3,269.0
5671,74.0,0.00232,2.53312947599,-6.7,-0.9,268.2
5672,51.0,0.0022,2.36475574296,-2.2,4.9,272.5
5673,73.0,0.00279,3.00617224197,-6.3,1.5,270.8
5674,74.0,0.00214,2.37384387466,-7.7,-0.4,267.3
5675,80.0,0.00195,2.21737183915,-7.0,0.0,265.3
5676,52.0,0.00198,2.14138296688,-3.5,2.7,270.8
5677,81.0,0.00192,2.19592281304,-6.2,-0.2,265.0
5678,86.0,0.00174,2.02365170806,-6.5,-1.1,263.1
5679,100.0,0.00194,2.2832826185,-6.5,-2.4,262.7
5680,45.0,0.00164,1.8016528323,-3.6,1.8,270.4
5681,72.0,0.00184,2.08563673451,-2.9,0.3,265.9
5682,86.0,0.00188,2.16467481021,-2.5,-1.3,264.0
5683,88.0,0.00177,2.07071337569,-1.5,-1.5,263.1
5684,33.0,0.00138,1.46767436534,3.3,1.3,271.9
5685,61.0,0.0016,1.77999678912,1.8,-0.6,266.0
5686,71.0,0.00162,1.84111785189,1.5,-0.3,264.4
5687,87.0,0.00151,1.79993165403,1.4,-1.1,261.4
5688,82.0,0.00274,2.99382664136,4.4,0.1,269.1
5689,92.0,0.00161,1.91794516516,1.3,-1.2,261.5
5690,88.0,0.00184,2.11786379412,2.5,-2.4,263.4
5691,100.0,0.00192,2.23213834318,2.7,-2.9,262.4
5692,80.0,0.0026,2.81826065918,6.7,-0.6,268.6
5693,94.0,0.00202,2.33099057681,2.4,-3.5,263.8
5694,87.0,0.00193,2.20622588011,3.2,-2.8,264.1
5695,89.0,0.00213,2.41280407853,2.1,-4.8,265.0
5696,79.0,0.003,3.23045657139,5.5,-0.3,270.7
5697,80.0,0.00203,2.2836072359,-0.4,-3.1,265.7
5698,70.0,0.00169,1.88373145637,-0.7,-1.6,264.9
5699,63.0,0.00181,1.97747196678,0.6,-3.2,267.0
5700,73.0,0.0028,2.98510543938,2.7,1.1,270.7
5701,89.0,0.00208,2.34239852421,2.1,-1.3,264.6
5702,89.0,0.00196,2.24018672219,2.7,-1.9,264.0
5703,87.0,0.00172,2.00148647564,1.1,-2.4,262.8
5704,72.0,0.0023,2.50032399148,3.8,-2.1,268.4
5705,80.0,0.00154,1.79925828691,-0.5,-2.4,262.5
5706,78.0,0.00135,1.60146270312,0.4,-1.2,261.3
5707,80.0,0.00152,1.79925828691,0.8,-2.4,262.5
5708,71.0,0.0025,2.70526168331,3.3,-0.7,269.7
5709,81.0,0.00175,2.00861953959,1.4,-2.2,263.8
5710,87.0,0.00181,2.07815592232,3.0,-2.6,263.3
5711,94.0,0.00183,2.1301534895,3.0,-1.6,262.6
5712,78.0,0.0025,2.7086843241,6.9,1.2,268.4
5713,89.0,0.00193,2.20700171634,4.6,-2.0,263.8
5714,83.0,0.0017,1.96778490381,5.0,-0.4,263.2
5715,86.0,0.00152,1.79286178482,2.5,-0.7,261.5
5716,73.0,0.00232,2.51691723665,4.0,1.0,268.3
5717,84.0,0.00189,2.14606899634,1.8,-2.0,264.2
5718,87.0,0.00178,2.04718254187,1.7,-0.8,263.1
5719,93.0,0.0016,1.89490610835,2.0,-1.9,261.2
5720,76.0,0.0023,2.52772995942,4.1,0.3,267.8
5721,84.0,0.00171,1.96178546543,2.1,-2.6,263.0
5722,85.0,0.00162,1.88301905852,2.7,-1.9,262.3
5723,96.0,0.00144,1.74284203043,0.4,-1.9,259.7
5724,73.0,0.0019,2.11460391138,5.7,-2.4,265.9
5725,81.0,0.00115,1.42558583443,-3.6,-2.8,259.3
5726,64.0,0.00058,0.794653981108,-2.8,-2.4,254.9
5727,53.0,0.00049,0.663414382204,-4.4,-3.1,255.0
5728,54.0,0.0011,1.28024560007,-3.2,-1.0,263.2
5729,63.0,0.00081,1.02551204792,-3.8,-2.6,258.3
5730,38.0,0.00047,0.599425302093,-2.8,-2.4,257.9
5731,58.0,0.0006,0.786812053036,-2.8,-1.2,256.0
5732,53.0,0.001,1.16526160546,-3.9,0.1,262.2
5733,66.0,0.00078,0.99295573261,-3.8,-0.7,257.3
5734,65.0,0.0008,1.00930403722,-3.0,-2.6,257.7
5735,66.0,0.0008,1.01677896416,-2.9,-3.2,257.6
5736,76.0,0.0017,1.92727778032,-1.3,-1.0,264.1
5737,72.0,0.00105,1.28702236787,-2.4,-1.9,259.5
5738,78.0,0.00094,1.18281241135,-1.5,-1.7,257.4
5739,81.0,0.00129,1.5521851717,-1.9,-3.6,260.4
5740,80.0,0.00217,2.40372380832,0.8,-0.1,266.4
5741,62.0,0.00114,1.33246902825,1.1,-3.7,261.9
5742,60.0,0.00108,1.27003006424,0.5,-2.3,261.7
5743,62.0,0.00124,1.43712964298,1.7,-3.4,262.9
5744,77.0,0.00249,2.71257588446,1.6,-1.3,268.6
5745,70.0,0.0018,2.01288157921,1.1,-2.4,265.8
5746,70.0,0.0015,1.72292216852,1.7,-1.6,263.7
5747,77.0,0.00112,1.3657562893,0.5,-1.6,259.4
5748,75.0,0.0022,2.40592284593,0.8,-2.5,267.3
5749,74.0,0.00162,1.84878573056,-2.4,-2.4,263.9
5750,89.0,0.0022,2.46682617105,-1.2,-2.6,265.3
5751,93.0,0.00168,1.9835744376,-2.0,-0.8,261.8
5752,88.0,0.00204,2.31607943967,-1.9,0.5,264.6
5753,98.0,0.00179,2.10616072207,-1.7,1.6,261.9
5754,100.0,0.00142,1.70601001164,-3.5,-0.7,258.9
5755,100.0,0.00122,1.54057418812,-2.8,-0.8,257.6
5756,78.0,0.0016,1.86317427518,-1.1,1.6,263.3
5757,85.0,0.00129,1.57936670532,-5.0,0.7,260.0
5758,85.0,0.0013,1.57936670532,-6.7,-1.2,260.0
5759,87.0,0.00128,1.55515202784,-7.0,-1.1,259.5
5760,80.0,0.00157,1.8128965868,-5.9,1.2,262.6
5761,91.0,0.00127,1.57685737766,-6.4,0.1,259.1
5762,90.0,0.00129,1.58398426048,-5.9,0.6,259.3
5763,96.0,0.00093,1.24105775481,-6.9,-2.1,255.4
5764,85.0,0.0015,1.78556615982,-4.0,1.5,261.6
5765,89.0,0.0009,1.17865350617,-6.0,-0.9,255.7
5766,94.0,0.001,1.3061387733,-3.4,-0.4,256.3
5767,88.0,0.00083,1.11045102495,-3.7,-2.7,255.1
5768,81.0,0.00112,1.40357634715,-0.4,-1.4,259.1
5769,87.0,0.00081,1.08900096701,-2.2,-2.1,255.0
5770,85.0,0.00083,1.10773188547,-3.2,-1.6,255.5
5771,91.0,0.00083,1.11175226088,-1.3,-3.2,254.7
5772,74.0,0.0014,1.65178237395,1.8,-1.1,262.4
5773,81.0,0.00102,1.28781442381,1.8,-2.4,258.0
5774,71.0,0.00092,1.14670308891,1.4,-2.4,258.2
5775,79.0,0.0011,1.35829751637,2.3,-3.1,259.0
5776,67.0,0.00154,1.75034324957,2.8,-1.5,264.5
5777,71.0,0.0011,1.33975566416,2.0,-3.1,260.2
5778,72.0,0.001,1.23794204023,-0.1,-2.7,259.0
5779,86.0,0.00122,1.51358496001,-0.4,-2.9,259.3
5780,75.0,0.00179,2.03326186393,0.2,-1.1,265.0
5781,76.0,0.00122,1.47894305066,-2.8,-2.0,260.6
5782,84.0,0.00122,1.50152609584,-3.0,-1.9,259.5
5783,84.0,0.00114,1.42190828477,-0.8,-2.9,258.8
5784,74.0,0.00161,1.84878573056,3.0,-1.1,263.9
5785,75.0,0.00103,1.27950750873,2.1,-2.7,258.9
5786,84.0,0.00121,1.48991595196,3.1,-3.2,259.4
5787,86.0,0.00119,1.46716861001,2.5,-4.7,258.9
5788,65.0,0.00151,1.7234697854,3.7,-1.8,264.7
5789,64.0,0.00102,1.2170105611,1.3,-3.3,260.3
5790,66.0,0.00102,1.22633179472,1.4,-3.5,260.0
5791,75.0,0.00097,1.2208476761,-0.7,-3.7,258.3
5792,71.0,0.00141,1.63339700886,0.3,-0.4,262.8
5793,81.0,0.001,1.27772235446,-0.1,-2.1,257.9
5794,75.0,0.00089,1.15543064109,-2.4,-2.2,257.6
5795,78.0,0.00092,1.18281241135,-3.1,-4.1,257.4
5796,79.0,0.00135,1.63442069734,-2.1,-1.4,261.4
5797,67.0,0.00084,1.07363531251,-5.8,-3.1,258.1
5798,61.0,0.00074,0.954687947449,-4.8,-3.1,257.8
5799,67.0,0.00093,1.16098290443,-5.4,-3.8,259.1
5800,66.0,0.00153,1.73705957975,-3.7,-2.1,264.6
5801,55.0,0.00077,0.945650169621,-2.6,-1.0,259.0
5802,58.0,0.00082,1.01288279297,-0.2,-2.1,259.2
5803,71.0,0.00104,1.27902798941,4.0,-2.3,259.6
5804,77.0,0.00162,1.86706609586,4.0,-2.0,263.5
5805,81.0,0.00104,1.30821056623,2.7,-2.7,258.2
5806,53.0,0.00071,0.883243575472,2.2,-3.8,258.6
5807,70.0,0.0008,1.02839370033,1.7,-2.4,257.0
5808,71.0,0.00154,1.76064181865,2.6,-2.0,263.8
5809,70.0,0.001,1.23198775815,2.5,-3.0,259.3
5810,69.0,0.00103,1.25266770937,2.8,-3.2,259.7
5811,72.0,0.00101,1.24762341969,2.6,-3.4,259.1
5812,73.0,0.0017,1.93558914361,4.6,-0.9,264.7
5813,62.0,0.00091,1.1168976809,1.8,-3.3,259.6
5814,63.0,0.00103,1.23541714771,2.9,-3.4,260.7
5815,74.0,0.00112,1.35388132714,1.2,-4.6,259.8
5816,70.0,0.00173,1.94020035926,3.7,-1.7,265.3
5817,63.0,0.00111,1.31337549353,0.9,-3.3,261.5
5818,69.0,0.00111,1.34272461178,1.9,-3.3,260.6
5819,81.0,0.00122,1.47052296317,0.0,-4.0,259.7
5820,68.0,0.00172,1.9268539351,2.1,-1.4,265.6
5821,66.0,0.00156,1.76299457306,-2.7,-3.4,264.8
5822,57.0,0.00101,1.1882921132,0.2,-1.5,261.5
5823,41.0,0.00079,0.922119872043,-1.5,-2.5,262.5
5824,58.0,0.00193,2.07269704515,-1.8,-0.9,268.8
5825,56.0,0.00116,1.32766210378,-3.2,-2.1,263.2
5826,64.0,0.00123,1.41780258524,-0.9,-1.8,262.3
5827,57.0,0.00104,1.22501184855,-0.2,-2.2,261.9
5828,56.0,0.00194,2.08872769781,-1.4,-1.4,269.4
5829,55.0,0.00132,1.49105870021,-5.3,-2.6,265.0
5830,54.0,0.0012,1.35921441571,-6.1,-3.2,264.0
5831,50.0,0.00081,0.958138994874,-3.8,-1.3,260.4
5832,54.0,0.00133,1.48572900928,-0.1,-0.7,265.2
5833,59.0,0.00117,1.35732990877,-0.9,-1.0,262.8
5834,57.0,0.00093,1.11775837173,0.9,-1.4,260.7
5835,63.0,0.001,1.19799477109,0.0,-3.1,260.3
5836,68.0,0.00185,2.05813042465,0.4,-0.3,266.5
5837,77.0,0.00137,1.61751287419,0.7,-1.8,261.6
5838,82.0,0.00121,1.47718725538,1.9,-0.6,259.6
5839,90.0,0.00149,1.77847529175,0.8,0.2,260.8
5840,84.0,0.00197,2.2438112748,4.3,-0.6,264.8
5841,97.0,0.00128,1.60390240879,0.7,-0.8,258.5
5842,93.0,0.00121,1.51385111837,0.6,-1.4,258.3
5843,89.0,0.00122,1.49482374273,-0.1,-2.3,258.7
5844,69.0,0.0019,2.10368020856,-1.3,-1.2,266.6
5845,74.0,0.00152,1.75441063713,-4.7,-1.7,263.2
5846,63.0,0.00142,1.60955174725,-3.6,-2.8,264.2
5847,68.0,0.00114,1.35407751937,-0.4,-1.5,260.9
5848,63.0,0.0019,2.08028927182,-2.8,0.6,267.7
5849,81.0,0.00163,1.8634529256,-6.7,-2.3,262.8
5850,71.0,0.001,1.22074840078,-6.2,-4.1,259.0
5851,65.0,0.00071,0.917708465077,-4.4,-4.5,256.5
5852,48.0,0.00085,0.993065740154,-7.1,-2.8,261.4
5853,50.0,0.00067,0.826753818965,-6.4,-1.5,258.5
5854,66.0,0.0008,1.01677896416,-8.0,-4.2,257.6
5855,85.0,0.00093,1.20008030049,-6.5,-0.2,256.5
5856,86.0,0.00113,1.42201656862,-8.1,1.5,258.5
5857,89.0,0.00083,1.1230697866,-5.8,-0.5,255.1
5858,91.0,0.00074,1.01649304414,-2.7,-1.1,253.6
5859,90.0,0.00053,0.777188761039,-1.1,-1.8,250.5
5860,72.0,0.00084,1.07468213112,1.1,-0.8,257.2
5861,88.0,0.00052,0.75354159658,-0.4,-2.1,250.4
5862,76.0,0.00052,0.744018628046,-1.6,-2.6,252.0
5863,80.0,0.00054,0.770262967161,-1.7,-2.8,251.8
5864,77.0,0.0012,1.45297445268,-0.2,-0.8,260.2
5865,66.0,0.00051,0.719330819903,2.2,-0.9,253.3
5866,65.0,0.00062,0.820219507065,1.0,-3.1,255.1
5867,76.0,0.0008,1.03928000737,3.6,-1.7,256.1
5868,82.0,0.00123,1.50024687602,5.8,-0.3,259.8
5869,85.0,0.00071,0.981011373648,4.0,-2.7,254.0
5870,78.0,0.00072,0.960679593652,1.5,-2.9,254.8
5871,75.0,0.0009,1.1463434505,0.5,-4.1,257.5
5872,75.0,0.00173,1.95933945847,4.4,-1.4,264.5
5873,69.0,0.00102,1.24299903197,4.1,-4.3,259.6
5874,69.0,0.0011,1.31208951119,5.8,-2.3,260.3
5875,73.0,0.00102,1.25513567968,3.2,-4.8,259.0
5876,64.0,0.00175,1.93706392908,5.3,-2.8,266.5
5877,47.0,0.00097,1.10594918929,1.7,-4.7,263.1
5878,52.0,0.00121,1.34842434223,1.2,-3.2,264.4
5879,64.0,0.00113,1.33422272359,6.8,-3.9,261.5
5880,70.0,0.00191,2.10325833228,3.6,-3.5,266.4
5881,54.0,0.00115,1.2995982373,-1.6,-4.0,263.4
5882,49.0,0.00125,1.36818405176,-0.1,-1.2,265.4
5883,78.0,0.00124,1.48323162135,5.1,-2.1,260.3
5884,76.0,0.00198,2.20150544198,2.3,-0.4,265.9
5885,80.0,0.00167,1.91094797455,-3.4,-0.3,263.3
5886,93.0,0.00169,1.9835744376,-1.2,0.4,261.8
5887,92.0,0.00143,1.72268144105,-3.5,-1.9,260.1
5888,73.0,0.00191,2.11460391138,0.1,-0.2,265.9
5889,78.0,0.00145,1.71491330616,0.1,-2.8,262.2
5890,62.0,0.00086,1.06600564575,0.7,-1.5,259.0
5891,53.0,0.00081,0.984781592729,-3.0,-3.3,260.0
5892,53.0,0.00138,1.52403890997,1.9,1.3,265.8
5893,77.0,0.0012,1.44180946697,0.1,-3.4,260.1
5894,85.0,0.0013,1.5672089028,1.9,-3.2,259.9
5895,88.0,0.00122,1.51304027139,3.3,-2.8,259.0
5896,78.0,0.00152,1.76757417213,5.0,0.0,262.6
5897,86.0,0.00113,1.41092260407,2.7,-1.0,258.4
5898,82.0,0.00092,1.16698556681,0.7,-1.5,256.6
5899,79.0,0.00101,1.25601653681,-1.2,-2.2,258.0
5900,67.0,0.00177,1.95507844051,-0.3,-0.4,266.0
5901,79.0,0.00164,1.8729518964,-3.0,-2.2,263.2
5902,69.0,0.00123,1.43845887387,-2.9,-2.3,261.5
5903,65.0,0.00109,1.28445437737,-0.3,-2.1,260.8
5904,66.0,0.00172,1.89785977468,-2.6,2.4,265.8
5905,90.0,0.00142,1.71142110155,-5.0,-2.4,260.3
5906,67.0,0.0013,1.50687881529,-5.9,-3.0,262.5
5907,80.0,0.0012,1.45236835869,-8.1,-2.4,259.7
5908,67.0,0.00179,1.96944850649,-7.0,0.7,266.1
5909,68.0,0.00109,1.29307372117,-9.2,-2.8,260.3
5910,73.0,0.00129,1.49880483754,-11.6,-1.8,261.3
5911,85.0,0.00129,1.55513395685,-4.3,1.6,259.8
5912,73.0,0.00158,1.79676169002,-2.8,1.0,263.7
5913,94.0,0.00139,1.69336100007,-1.9,-0.8,259.6
5914,92.0,0.00131,1.59418548071,-3.6,-1.8,259.1
5915,100.0,0.00086,1.11702532323,-0.8,-1.2,253.6
5916,87.0,0.00182,2.09379716009,4.5,-0.9,263.4
5917,95.0,0.00141,1.71137547879,3.9,-0.2,259.6
5918,97.0,0.00103,1.33709890345,1.8,-2.6,256.2
5919,96.0,0.00111,1.42159942044,0.4,-3.6,257.1
5920,83.0,0.00191,2.16833566738,-0.2,-1.4,264.5
5921,77.0,0.00125,1.50995429164,-3.9,-2.9,260.7
5922,68.0,0.00096,1.17831100748,-3.3,-2.3,259.1
5923,77.0,0.00096,1.20509790088,-2.9,-2.2,257.8
5924,86.0,0.00202,2.26344127059,-4.9,-0.6,264.6
5925,74.0,0.00093,1.15814603461,-2.4,-1.9,257.8
5926,76.0,0.00093,1.17083638297,-2.9,1.1,257.6
5927,86.0,0.0007,0.968532889846,0.2,0.2,253.7
5928,83.0,0.00162,1.88088020881,0.5,1.9,262.6
5929,83.0,0.00094,1.20016467,-3.2,-1.5,256.8
5930,83.0,0.00082,1.0903994342,1.6,-0.9,255.6
5931,91.0,0.00101,1.30541964742,2.0,-2.6,256.7
5932,84.0,0.00184,2.09862164009,2.5,-0.5,263.9
5933,80.0,0.00094,1.1940912568,-1.2,-1.7,257.2
5934,62.0,0.00087,1.06600564575,-3.4,-2.0,259.0
5935,80.0,0.00085,1.10276198222,-2.1,-1.7,256.2
5936,82.0,0.00165,1.9295283728,3.1,0.8,263.1
5937,100.0,0.00112,1.42315313025,1.9,-1.1,256.6
5938,88.0,0.00092,1.20337685064,1.1,-1.8,256.1
5939,70.0,0.00093,1.15745534655,1.3,-3.2,258.5
5940,71.0,0.00195,2.16465644648,2.6,-1.5,266.6
5941,59.0,0.00103,1.22998657331,2.8,-2.5,261.5
5942,69.0,0.001,1.22385953197,1.2,-1.3,259.4
5943,68.0,0.00093,1.15106861148,-0.8,-1.1,258.8
5944,66.0,0.00219,2.35858629275,1.8,-0.6,268.8
5945,67.0,0.00121,1.42902674537,4.5,-2.1,261.8
5946,71.0,0.00113,1.35012109122,3.0,-2.7,260.3
5947,69.0,0.00113,1.34272461178,3.6,-1.1,260.6
5948,69.0,0.00216,2.32822991932,3.1,-0.5,268.0
5949,56.0,0.00135,1.4958741832,1.0,-2.4,264.8
5950,53.0,0.00111,1.25653734822,3.1,-0.8,263.2
5951,73.0,0.00134,1.55699928973,-0.8,-3.5,261.8
5952,75.0,0.00173,1.93044083612,-2.7,-0.7,264.3
5953,87.0,0.00162,1.8840032414,-5.6,-1.7,262.0
5954,88.0,0.0016,1.86271076088,-6.7,-2.7,261.7
5955,97.0,0.00152,1.83037041441,-4.1,-3.3,260.2
5956,77.0,0.00206,2.28001776307,-1.7,-0.6,266.2
5957,87.0,0.00162,1.89834738763,-2.8,-0.4,262.1
5958,76.0,0.00155,1.78834336991,-2.5,0.4,263.1
5959,97.0,0.00183,2.13264859868,-0.6,-2.3,262.2
5960,79.0,0.00235,2.58984431465,2.0,-3.0,267.6
5961,77.0,0.00174,1.98191925842,1.1,-2.2,264.3
5962,86.0,0.00142,1.71250980391,-0.1,-1.4,260.9
5963,88.0,0.00174,2.00928870428,-3.0,-4.0,262.7
5964,82.0,0.00294,3.14662658604,-2.5,-1.6,269.8
5965,84.0,0.00218,2.43324285693,-2.3,-1.6,265.9
5966,86.0,0.00216,2.41904533462,-1.3,0.0,265.5
5967,86.0,0.00184,2.11673294989,1.0,-2.2,263.7
5968,67.0,0.00241,2.6077087888,1.8,-1.8,270.0
5969,75.0,0.00196,2.18852064236,-2.7,-0.5,266.0
5970,81.0,0.00183,2.08487610301,-3.7,-1.6,264.3
5971,95.0,0.00195,2.25228392605,-5.9,-2.6,263.2
5972,73.0,0.00236,2.590142756,-1.1,0.8,268.7
5973,89.0,0.00193,2.22353959486,-2.4,-0.7,263.9
5974,75.0,0.00177,2.00340292393,-4.3,-2.2,264.8
5975,75.0,0.00192,2.14088178365,-5.6,-3.9,265.7
5976,84.0,0.00303,3.29257814108,-2.6,-2.0,270.1
5977,90.0,0.00224,2.53155907111,2.3,-0.8,265.5
5978,97.0,0.0023,2.61031358954,1.3,-0.7,264.9
5979,96.0,0.00182,2.12670387786,1.6,-1.4,262.3
5980,87.0,0.00273,2.97813870826,4.2,1.3,268.2
5981,84.0,0.00161,1.87499620827,1.7,-1.8,262.4
5982,88.0,0.00225,2.51196795949,2.0,-0.9,265.7
5983,86.0,0.00179,2.06973052607,1.9,-3.0,263.4
5984,83.0,0.00265,2.88231793462,4.7,-1.1,268.4
5985,91.0,0.00154,1.82600657916,-1.4,-2.2,261.0
5986,79.0,0.00124,1.49071404885,-2.5,-1.9,260.2
5987,67.0,0.00125,1.47306655785,-4.4,-2.9,262.2
5988,70.0,0.00259,2.78286407768,-0.6,-1.1,270.3
5989,56.0,0.00153,1.70733466202,0.0,-3.3,266.6
5990,55.0,0.0015,1.66466431405,1.9,-1.1,266.5
5991,61.0,0.00171,1.88705920218,0.8,-3.1,266.8
5992,85.0,0.0029,3.14790569701,0.2,-1.4,269.3
5993,97.0,0.00312,3.41714104926,-0.8,-1.7,268.6
5994,95.0,0.00251,2.81300892847,-4.5,-0.5,266.2
5995,100.0,0.00234,2.67120389857,-5.6,-2.7,264.8
5996,87.0,0.00302,3.29144892584,-4.1,1.1,269.6
5997,98.0,0.00234,2.67649492293,-3.6,-0.3,265.1
5998,96.0,0.00188,2.19195131376,-1.5,-1.4,262.7
5999,91.0,0.0017,1.9856277273,0.0,-1.5,262.1
6000,86.0,0.00345,3.71959765885,4.3,0.1,271.5
6001,85.0,0.00253,2.7865413512,4.9,-1.5,267.6
6002,87.0,0.00241,2.67186053538,4.6,-1.2,266.7
6003,94.0,0.0024,2.68323850218,4.5,-3.5,265.7
6004,84.0,0.00367,3.89489181194,4.6,-1.6,272.5
6005,74.0,0.00244,2.62562416362,1.0,-2.8,268.7
6006,74.0,0.00228,2.47901982895,1.9,-2.1,267.9
6007,74.0,0.00214,2.32274484987,-1.5,-2.6,267.0
6008,82.0,0.0043,4.4521505909,-3.0,0.4,274.8
6009,62.0,0.00281,2.93510399901,-5.2,-2.8,272.8
6010,67.0,0.00276,2.89782608306,3.9,0.6,271.5
6011,88.0,0.0026,2.84346487926,4.3,-1.1,267.4
6012,82.0,0.00372,3.90882116042,5.8,0.5,272.9
6013,91.0,0.00347,3.69505931649,1.3,-0.1,270.6
6014,88.0,0.0031,3.32928167211,0.2,-0.4,269.6
6015,94.0,0.00279,3.05939176509,0.1,-2.6,267.5
6016,79.0,0.0027,2.90493361941,5.2,1.2,269.2
6017,74.0,0.00156,1.79432326096,1.2,-2.7,263.5
6018,67.0,0.00097,1.18838534264,0.0,-2.2,259.4
6019,59.0,0.0008,0.990950571026,-1.8,-2.5,258.7
6020,72.0,0.00194,2.16335142749,-1.5,0.7,266.4
6021,81.0,0.00122,1.47052296317,-1.2,-1.2,259.7
6022,70.0,0.00082,1.03658291074,-1.8,-3.2,257.1
6023,78.0,0.00072,0.960679593652,-3.0,-3.2,254.8
6024,67.0,0.00134,1.55302719484,-1.2,-0.3,262.9
6025,73.0,0.00105,1.29480791063,-3.8,-1.3,259.4
6026,65.0,0.00074,0.947386021697,-2.9,-1.0,256.9
6027,66.0,0.00075,0.961961191262,-2.2,-1.4,256.9
6028,65.0,0.00154,1.74917920948,-2.9,0.8,264.9
6029,79.0,0.00123,1.50224741136,-4.3,0.5,260.3
6030,82.0,0.00114,1.39892820954,-5.5,-1.7,258.9
6031,65.0,0.00083,1.03343132775,-4.3,-1.7,258.0
6032,59.0,0.0015,1.67182914958,-1.5,1.0,265.6
6033,67.0,0.00087,1.08210009799,0.1,0.1,258.2
6034,50.0,0.00065,0.813898450734,0.9,0.3,258.3
6035,48.0,0.00067,0.818884805586,-0.3,0.4,258.9
6036,48.0,0.00156,1.70310756559,2.1,0.7,268.7
6037,49.0,0.00093,1.07731733335,-0.8,-1.9,262.2
6038,47.0,0.00102,1.17422877481,2.4,-2.6,263.9
6039,57.0,0.00139,1.54527901658,5.7,-2.9,265.0
6040,48.0,0.00192,2.01873433642,6.9,-0.6,271.1
6041,53.0,0.0014,1.54655458727,-0.9,-2.3,266.0
6042,48.0,0.00157,1.69095639551,1.4,-3.3,268.6
6043,60.0,0.00149,1.66302887936,-1.4,-4.0,265.3
6044,61.0,0.00226,2.4250672677,3.8,-1.5,270.3
6045,70.0,0.00156,1.78839083028,1.5,-1.0,264.2
6046,67.0,0.00132,1.52979935439,-0.6,-1.1,262.7
6047,72.0,0.00109,1.32751812943,0.2,-0.2,259.9
6048,54.0,0.00186,2.02850422913,2.0,-1.0,269.5
6049,65.0,0.00133,1.54103637045,-1.5,-1.3,263.2
6050,58.0,0.00124,1.41692777936,-1.6,-1.3,263.6
6051,58.0,0.00136,1.54929826117,-1.2,-1.4,264.8
6052,49.0,0.00206,2.19449693905,3.2,0.4,272.0
6053,47.0,0.00115,1.3027059555,1.1,-2.5,265.3
6054,45.0,0.00094,1.09114252355,1.8,-1.9,263.5
6055,56.0,0.00115,1.33766358218,-0.1,-3.4,263.3
6056,60.0,0.00257,2.70589358686,2.3,0.5,272.1
6057,59.0,0.00151,1.68416033647,0.8,-1.9,265.7
6058,63.0,0.00161,1.79834069827,1.1,-2.0,265.7
6059,59.0,0.00161,1.78573080962,-2.1,-3.8,266.5
6060,64.0,0.00283,2.98816011077,-2.8,-1.1,272.6
6061,68.0,0.00222,2.43005860465,-4.8,-0.1,268.8
6062,81.0,0.00203,2.278403164,-6.8,-1.1,265.5
6063,84.0,0.00185,2.09862164009,-8.9,-2.7,263.9
6064,79.0,0.00245,2.66565454531,-12.1,-1.2,268.0
6065,67.0,0.00156,1.7633786643,-13.1,-2.5,264.6
6066,74.0,0.00145,1.68962913769,-12.6,-1.6,262.7
6067,79.0,0.00135,1.60965142537,-5.3,-2.3,261.2
6068,84.0,0.00235,2.57972741347,-3.8,-1.0,266.7
6069,92.0,0.00244,2.72417706757,2.1,2.6,266.2
6070,94.0,0.00196,2.26226359826,2.6,-0.9,263.4
6071,100.0,0.00155,1.88697980867,-0.2,-2.4,260.2
6072,71.0,0.0024,2.62942711162,0.2,-0.5,269.3
6073,78.0,0.00153,1.78096044243,-2.1,-1.5,262.7
6074,70.0,0.00127,1.51586467699,-3.7,-2.0,262.0
6075,70.0,0.00127,1.50440051576,-4.7,-3.0,261.9
6076,67.0,0.00238,2.5893093649,-3.1,1.3,269.9
6077,72.0,0.00152,1.75894482955,-1.1,-0.3,263.6
6078,65.0,0.00126,1.47297847678,1.0,0.1,262.6
6079,74.0,0.00185,2.08150412514,2.3,-0.2,265.5
6080,57.0,0.00266,2.79307133792,5.9,1.5,273.3
6081,73.0,0.00215,2.35878336575,1.9,-0.4,267.4
6082,72.0,0.00198,2.19514456545,1.6,-0.9,266.6
6083,72.0,0.0019,2.11642227563,-0.5,-2.7,266.1
6084,60.0,0.00317,3.32467914479,1.1,0.2,275.1
6085,61.0,0.00219,2.32423891101,1.6,-1.6,269.7
6086,53.0,0.00193,2.06281441502,2.7,-1.0,270.0
6087,68.0,0.00237,2.55441273297,1.0,-2.1,269.5
6088,69.0,0.0038,3.95490188493,2.0,1.1,275.6
6089,61.0,0.00256,2.71297382684,0.0,1.1,271.9
6090,67.0,0.00242,2.5893093649,1.4,0.6,269.9
6091,77.0,0.00291,3.10464066423,-0.4,-1.9,270.5
6092,71.0,0.00362,3.80283037807,4.4,1.7,274.6
6093,75.0,0.00259,2.79740316671,1.3,0.1,269.4
6094,65.0,0.00213,2.28983678558,0.9,0.2,268.6
